Custid,Dayswus_mm,Freq_mm,Recency_mm,LTV_mm,value_labels,Dryred_dec,Sweetred_dec,Drywh_dec,Sweetwh_dec,Dessert_dec,Exotic_dec,labels,wine_labels,Freq,Recency,Monetary,Frequency_Rank,Recency_Rank,Monetary_Rank,RFM_Ave,wine_letters,merged_labels
1559,0.7814285714285715,0.5283018867924528,0.029143897996357013,0.396976483762598,2,0.43,0.06,0.35,0.07,0.09,0.09,8,0,29.0,16.0,1411.0,5,5,5,5.0,A,2A
8681,0.6857142857142858,0.07547169811320754,0.13114754098360656,0.10806270996640538,1,0.83,0.01,0.14,0.01,0.01,0.24,3,2,5.0,72.0,118.0,2,2,2,2.0,C,1C
10077,0.33285714285714285,0.018867924528301886,0.16939890710382513,0.09518477043673013,0,0.77,0.01,0.2,0.01,0.01,0.02,10,0,2.0,93.0,42.0,1,1,1,1.0,A,0A
5474,0.6485714285714287,0.3962264150943396,0.04553734061930783,0.1702127659574468,1,0.28,0.21,0.32,0.19,0.01,0.18,0,2,22.0,25.0,949.0,4,4,4,4.0,C,1C
2218,0.2757142857142857,0.3584905660377358,0.04918032786885246,0.23852183650615902,3,0.99,0.0,0.01,0.0,0.0,0.01,4,2,20.0,27.0,828.0,4,4,4,4.0,C,3C
2226,0.43000000000000005,0.07547169811320754,0.060109289617486336,0.08958566629339305,0,0.74,0.03,0.16,0.04,0.03,0.22,3,2,5.0,33.0,87.0,2,4,2,2.6666666666666665,C,0C
10131,0.5585714285714286,0.5471698113207547,0.11475409836065574,0.3594624860022396,2,0.39,0.05,0.42,0.07,0.07,0.05,8,0,30.0,63.0,1464.0,5,2,5,4.0,A,2A
8641,0.24857142857142855,0.03773584905660378,0.08561020036429873,0.09014557670772677,0,0.7,0.02,0.25,0.01,0.02,0.2,17,1,3.0,47.0,44.0,1,3,1,1.6666666666666667,B,0B
6892,0.8214285714285715,0.18867924528301885,0.17486338797814208,0.13213885778275475,1,0.34,0.08,0.13,0.01,0.43,0.41,11,0,11.0,96.0,340.0,3,1,3,2.3333333333333335,A,1A
1051,0.6028571428571429,0.018867924528301886,0.08561020036429873,0.1007838745800672,1,0.84,0.01,0.13,0.01,0.01,0.02,4,2,2.0,47.0,25.0,1,3,1,1.6666666666666667,C,1C
3263,0.6185714285714287,0.6037735849056604,0.16939890710382513,0.6466965285554311,2,0.29,0.16,0.44,0.1,0.0,0.05,6,0,33.0,93.0,1660.0,5,1,5,3.6666666666666665,A,2A
2611,0.04571428571428571,0.11320754716981132,0.025500910746812384,0.1427771556550952,0,0.61,0.06,0.23,0.03,0.07,0.08,1,2,7.0,14.0,186.0,2,5,2,3.0,C,0C
3264,0.018571428571428572,0.05660377358490566,0.0546448087431694,0.09798432250839866,0,0.51,0.0,0.45,0.03,0.01,0.04,13,1,4.0,30.0,91.0,1,4,2,2.3333333333333335,B,0B
8881,0.557142857142857,0.32075471698113206,0.1657559198542805,0.24860022396416573,1,0.22,0.1,0.25,0.25,0.18,0.04,16,1,18.0,91.0,716.0,4,1,4,3.0,B,1B
6887,0.8342857142857144,0.07547169811320754,0.06557377049180328,0.09854423292273236,1,0.09,0.08,0.35,0.37,0.11,0.2,16,1,5.0,36.0,74.0,2,4,2,2.6666666666666665,B,1B
3489,0.13142857142857145,0.05660377358490566,0.1621129326047359,0.10246360582306831,0,0.29,0.1,0.42,0.07,0.12,0.13,0,2,4.0,89.0,74.0,1,1,2,1.3333333333333333,C,0C
5988,0.32571428571428573,0.5471698113207547,0.07285974499089254,0.3919372900335947,3,0.48,0.07,0.41,0.0,0.04,0.03,13,1,30.0,40.0,1466.0,5,4,5,4.666666666666667,B,3B
10394,0.8942857142857142,0.018867924528301886,0.16393442622950818,0.09742441209406495,1,0.06,0.26,0.27,0.41,0.0,0.16,16,1,2.0,90.0,38.0,1,1,1,1.0,B,1B
3946,0.6257142857142858,0.07547169811320754,0.09836065573770492,0.1007838745800672,1,0.07,0.22,0.26,0.19,0.26,0.25,11,0,5.0,54.0,84.0,2,3,2,2.3333333333333335,A,1A
6157,0.7214285714285714,0.6037735849056604,0.1366120218579235,0.6209406494960806,2,0.61,0.04,0.18,0.05,0.12,0.15,1,2,33.0,75.0,1664.0,5,2,5,4.0,C,2C
2286,0.4057142857142858,0.24528301886792453,0.03460837887067395,0.1618141097424412,0,0.52,0.07,0.21,0.14,0.06,0.1,7,0,14.0,19.0,493.0,3,5,3,3.6666666666666665,A,0A
7538,0.6842857142857143,0.24528301886792453,0.13114754098360656,0.21780515117581187,1,0.57,0.07,0.29,0.01,0.06,0.06,13,1,14.0,72.0,485.0,3,2,3,2.6666666666666665,B,1B
5865,0.3957142857142858,0.1509433962264151,0.023679417122040074,0.11254199328107503,0,0.76,0.03,0.19,0.01,0.01,0.03,10,0,9.0,13.0,257.0,3,5,3,3.6666666666666665,A,0A
7862,0.8928571428571429,0.16981132075471697,0.12568306010928962,0.1007838745800672,1,0.57,0.02,0.29,0.04,0.08,0.18,17,1,10.0,69.0,295.0,3,2,3,2.6666666666666665,B,1B
5941,0.9557142857142856,0.5660377358490566,0.10382513661202186,0.35890257558790595,2,0.33,0.31,0.22,0.07,0.07,0.08,14,1,31.0,57.0,1542.0,5,3,5,4.333333333333333,B,2B
1097,0.0814285714285714,0.05660377358490566,0.1366120218579235,0.08958566629339305,0,0.71,0.03,0.21,0.01,0.04,0.23,3,2,4.0,75.0,56.0,1,2,1,1.3333333333333333,C,0C
2011,0.2528571428571428,0.3584905660377358,0.15664845173041894,0.09966405375139978,0,0.66,0.05,0.21,0.04,0.04,0.02,1,2,20.0,86.0,831.0,4,1,4,3.0,C,0C
2111,0.9671428571428572,0.4150943396226415,0.12932604735883424,0.33090705487122063,2,0.83,0.01,0.14,0.01,0.01,0.02,4,2,23.0,71.0,1028.0,4,2,4,3.3333333333333335,C,2C
10098,0.807142857142857,0.05660377358490566,0.14025500910746813,0.0851063829787234,1,0.59,0.09,0.19,0.12,0.01,0.24,17,1,4.0,77.0,91.0,1,2,2,1.6666666666666667,B,1B
9498,0.35,0.018867924528301886,0.09836065573770492,0.10022396416573348,0,0.55,0.03,0.37,0.04,0.01,0.36,17,1,2.0,54.0,41.0,1,3,1,1.6666666666666667,B,0B
6907,0.9971428571428572,0.2641509433962264,0.07285974499089254,0.2458006718924972,1,0.46,0.04,0.39,0.08,0.03,0.03,8,0,15.0,40.0,548.0,3,4,3,3.3333333333333335,A,1A
1002,0.10428571428571431,0.5660377358490566,0.01092896174863388,0.41601343784994405,3,0.55,0.01,0.38,0.04,0.02,0.02,13,1,31.0,6.0,1537.0,5,5,5,5.0,B,3B
1321,0.7285714285714285,0.5660377358490566,0.11475409836065574,0.3124300111982083,2,0.65,0.07,0.25,0.02,0.01,0.05,1,2,31.0,63.0,1528.0,5,2,5,4.0,C,2C
5695,0.5128571428571428,0.18867924528301885,0.1366120218579235,0.10918253079507279,1,0.5,0.04,0.35,0.02,0.09,0.29,12,1,11.0,75.0,341.0,3,2,3,2.6666666666666665,B,1B
9273,0.5671428571428571,0.22641509433962265,0.09836065573770492,0.11534154535274356,1,0.9,0.0,0.09,0.01,0.0,0.17,4,2,13.0,54.0,442.0,3,3,3,3.0,C,1C
8392,0.8242857142857144,0.018867924528301886,0.17122040072859745,0.1007838745800672,1,0.21,0.08,0.43,0.1,0.18,0.1,0,2,2.0,94.0,41.0,1,1,1,1.0,C,1C
10392,0.2042857142857143,0.1320754716981132,0.0018214936247723133,0.12038073908174693,0,0.88,0.01,0.1,0.01,0.0,0.04,4,2,8.0,1.0,219.0,2,5,2,3.0,C,0C
5869,0.35571428571428576,0.3773584905660377,0.15482695810564662,0.24132138857782756,3,0.27,0.09,0.3,0.13,0.21,0.1,0,2,21.0,85.0,899.0,4,1,4,3.0,C,3C
7568,0.2928571428571428,0.5471698113207547,0.1493624772313297,0.4764837625979843,3,0.47,0.07,0.27,0.1,0.09,0.06,7,0,30.0,82.0,1467.0,5,1,5,3.6666666666666665,A,3A
2626,0.04428571428571426,0.4528301886792453,0.12568306010928962,0.280515117581187,3,0.83,0.01,0.12,0.01,0.03,0.04,4,2,25.0,69.0,1140.0,4,2,4,3.3333333333333335,C,3C
6261,0.7699999999999999,0.5471698113207547,0.15846994535519127,0.3572228443449048,2,0.19,0.39,0.24,0.04,0.14,0.19,14,1,30.0,87.0,1464.0,5,1,5,3.6666666666666665,B,2B
5181,0.4314285714285714,0.03773584905660378,0.056466302367941715,0.09798432250839866,0,0.21,0.02,0.7,0.07,0.0,0.08,6,0,3.0,31.0,31.0,1,4,1,2.0,A,0A
3197,0.5357142857142857,0.5660377358490566,0.09107468123861566,0.39809630459126544,2,0.34,0.08,0.43,0.08,0.07,0.08,8,0,31.0,50.0,1540.0,5,3,5,4.333333333333333,A,2A
4119,0.9342857142857143,0.5660377358490566,0.16029143897996356,0.5391937290033595,2,0.38,0.12,0.28,0.04,0.18,0.17,7,0,31.0,88.0,1539.0,5,1,5,3.6666666666666665,A,2A
7306,0.49142857142857144,0.5094339622641509,0.0036429872495446266,0.3527435610302352,2,0.7,0.02,0.22,0.03,0.03,0.02,10,0,28.0,2.0,1349.0,5,5,5,5.0,A,2A
7865,0.5442857142857144,0.018867924528301886,0.01092896174863388,0.09910414333706608,1,0.06,0.21,0.17,0.12,0.44,0.26,11,0,2.0,6.0,41.0,1,5,1,2.3333333333333335,A,1A
7343,0.7071428571428572,0.3773584905660377,0.03460837887067395,0.2715565509518477,2,0.22,0.15,0.27,0.22,0.14,0.22,16,1,21.0,19.0,886.0,4,5,4,4.333333333333333,B,2B
5068,0.22571428571428565,0.05660377358490566,0.061930783242258654,0.08958566629339305,0,0.55,0.01,0.11,0.16,0.17,0.09,7,0,4.0,34.0,70.0,1,4,2,2.3333333333333335,A,0A
10281,0.09999999999999998,0.3962264150943396,0.04007285974499089,0.29899216125419936,3,0.42,0.04,0.19,0.2,0.15,0.09,7,0,22.0,22.0,957.0,4,4,4,4.0,A,3A
6693,0.8842857142857142,0.20754716981132076,0.00546448087431694,0.10862262038073908,1,0.83,0.01,0.13,0.01,0.01,0.11,4,2,12.0,3.0,388.0,3,5,3,3.6666666666666665,C,1C
4948,0.6371428571428571,0.05660377358490566,0.1766848816029144,0.0940649496080627,1,0.67,0.03,0.23,0.03,0.04,0.18,17,1,4.0,97.0,53.0,1,1,1,1.0,B,1B
3072,0.2885714285714286,0.018867924528301886,0.0273224043715847,0.10246360582306831,0,0.22,0.08,0.47,0.12,0.11,0.07,6,0,2.0,15.0,41.0,1,5,1,2.3333333333333335,A,0A
4228,0.3871428571428571,0.2830188679245283,0.08743169398907104,0.13269876819708848,0,0.58,0.06,0.3,0.02,0.04,0.03,13,1,16.0,48.0,594.0,3,3,3,3.0,B,0B
2932,0.2928571428571428,0.3773584905660377,0.15482695810564662,0.22620380739081747,3,0.6,0.01,0.36,0.01,0.02,0.01,13,1,21.0,85.0,898.0,4,1,4,3.0,B,3B
8446,0.5771428571428571,0.03773584905660378,0.023679417122040074,0.0923852183650616,1,0.31,0.08,0.42,0.09,0.1,0.38,12,1,3.0,13.0,42.0,1,5,1,2.3333333333333335,B,1B
7837,0.4742857142857143,0.4339622641509434,0.030965391621129327,0.2564389697648376,3,0.78,0.05,0.11,0.01,0.05,0.02,10,0,24.0,17.0,1086.0,4,5,4,4.333333333333333,A,3A
1359,0.13,0.018867924528301886,0.056466302367941715,0.09574468085106383,0,0.84,0.01,0.14,0.01,0.0,0.1,4,2,2.0,31.0,21.0,1,4,1,2.0,C,0C
8182,0.6214285714285716,0.6415094339622641,0.061930783242258654,0.5890257558790594,2,0.28,0.08,0.55,0.04,0.05,0.04,6,0,35.0,34.0,1795.0,5,4,5,4.666666666666667,A,2A
5925,0.6071428571428571,0.3962264150943396,0.04918032786885246,0.3001119820828667,1,0.82,0.04,0.13,0.0,0.01,0.11,4,2,22.0,27.0,952.0,4,4,4,4.0,C,1C
5938,0.6557142857142858,0.3962264150943396,0.04735883424408015,0.09966405375139978,1,0.77,0.01,0.19,0.01,0.02,0.07,10,0,22.0,26.0,952.0,4,4,4,4.0,A,1A
3009,0.87,0.018867924528301886,0.08743169398907104,0.10022396416573348,1,0.4,0.03,0.35,0.02,0.2,0.36,12,1,2.0,48.0,38.0,1,3,1,1.6666666666666667,B,1B
6869,0.18428571428571427,0.3584905660377358,0.06739526411657559,0.22620380739081747,3,0.48,0.09,0.2,0.14,0.1,0.12,7,0,20.0,37.0,827.0,4,4,4,4.0,A,3A
5052,0.20999999999999996,0.07547169811320754,0.0036429872495446266,0.09574468085106383,0,0.04,0.17,0.19,0.5,0.1,0.2,16,1,5.0,2.0,39.0,2,5,1,2.6666666666666665,B,0B
10898,0.3728571428571429,0.03773584905660378,0.009107468123861567,0.11086226203807391,0,0.78,0.01,0.18,0.02,0.01,0.15,10,0,3.0,5.0,66.0,1,5,2,2.6666666666666665,A,0A
1355,0.2300000000000001,0.07547169811320754,0.04735883424408015,0.09966405375139978,0,0.37,0.06,0.55,0.01,0.0,0.04,8,0,5.0,26.0,68.0,2,4,2,2.6666666666666665,A,0A
9809,0.19857142857142862,0.18867924528301885,0.04553734061930783,0.15509518477043674,0,0.42,0.15,0.23,0.16,0.04,0.37,12,1,11.0,25.0,348.0,3,4,3,3.3333333333333335,B,0B
3989,0.48571428571428565,0.22641509433962265,0.10382513661202186,0.14781634938409854,1,0.74,0.02,0.18,0.03,0.03,0.07,10,0,13.0,57.0,438.0,3,3,3,3.0,A,1A
1484,0.47857142857142854,0.7735849056603773,0.03642987249544627,0.5341545352743561,2,0.75,0.0,0.22,0.02,0.0,0.01,10,0,42.0,20.0,2231.0,5,5,5,5.0,A,2A
2428,0.14571428571428569,0.03773584905660378,0.007285974499089253,0.10694288913773796,0,0.54,0.05,0.33,0.03,0.05,0.28,17,1,3.0,4.0,64.0,1,5,2,2.6666666666666665,B,0B
4498,0.8171428571428571,0.6415094339622641,0.0036429872495446266,0.5806270996640538,2,0.14,0.13,0.3,0.06,0.38,0.06,11,0,35.0,2.0,1789.0,5,5,5,5.0,A,2A
8601,0.5299999999999999,0.05660377358490566,0.058287795992714025,0.10358342665173573,1,0.64,0.02,0.29,0.02,0.03,0.06,1,2,4.0,32.0,89.0,1,4,2,2.3333333333333335,C,1C
5810,0.4414285714285714,0.11320754716981132,0.07285974499089254,0.10022396416573348,0,0.89,0.0,0.1,0.0,0.0,0.04,4,2,7.0,40.0,187.0,2,4,2,2.6666666666666665,C,0C
8453,0.3442857142857142,0.3962264150943396,0.0947176684881603,0.3958566629339306,3,0.59,0.01,0.33,0.03,0.04,0.07,13,1,22.0,52.0,946.0,4,3,4,3.6666666666666665,B,3B
9246,0.5957142857142858,0.03773584905660378,0.11475409836065574,0.10414333706606943,1,0.33,0.08,0.38,0.02,0.19,0.39,12,1,3.0,63.0,63.0,1,2,2,1.6666666666666667,B,1B
6364,0.47857142857142854,0.5283018867924528,0.10382513661202186,0.4608062709966405,2,0.79,0.02,0.17,0.01,0.01,0.06,10,0,29.0,57.0,1407.0,5,3,5,4.333333333333333,A,2A
2187,0.3157142857142857,0.32075471698113206,0.16939890710382513,0.2010078387458007,3,0.71,0.03,0.17,0.04,0.05,0.05,10,0,18.0,93.0,706.0,4,1,4,3.0,A,3A
2893,0.9500000000000001,0.07547169811320754,0.14571948998178508,0.09518477043673013,1,0.18,0.28,0.23,0.06,0.25,0.45,5,2,5.0,80.0,120.0,2,2,2,2.0,C,1C
10259,0.4685714285714285,0.16981132075471697,0.0,0.12038073908174693,0,0.68,0.01,0.29,0.01,0.02,0.06,1,2,10.0,0.0,296.0,3,5,3,3.6666666666666665,C,0C
3824,0.7828571428571428,0.22641509433962265,0.122040072859745,0.09182530795072788,1,0.57,0.02,0.37,0.01,0.02,0.15,13,1,13.0,67.0,434.0,3,2,3,2.6666666666666665,B,1B
8513,0.1885714285714286,0.03773584905660378,0.012750455373406192,0.10358342665173573,0,0.5,0.08,0.36,0.05,0.02,0.48,2,2,3.0,7.0,64.0,1,5,2,2.6666666666666665,C,0C
3358,0.12142857142857144,0.4716981132075472,0.151183970856102,0.5033594624860023,3,0.72,0.03,0.22,0.01,0.02,0.03,10,0,26.0,83.0,1219.0,4,1,4,3.0,A,3A
9925,0.6614285714285714,0.8679245283018867,0.1766848816029144,0.7049272116461366,2,0.6,0.02,0.33,0.03,0.02,0.12,13,1,47.0,97.0,2529.0,5,1,5,3.6666666666666665,B,2B
9009,0.5771428571428571,0.03773584905660378,0.007285974499089253,0.09686450167973125,1,0.48,0.03,0.4,0.02,0.07,0.34,12,1,3.0,4.0,43.0,1,5,1,2.3333333333333335,B,1B
1247,0.22571428571428565,0.07547169811320754,0.1657559198542805,0.10806270996640538,0,0.84,0.0,0.15,0.0,0.0,0.09,4,2,5.0,91.0,118.0,2,1,2,1.6666666666666667,C,0C
3183,0.38,0.49056603773584906,0.0965391621129326,0.34546472564389696,3,0.65,0.06,0.19,0.09,0.01,0.04,1,2,27.0,53.0,1274.0,4,3,4,3.6666666666666665,C,3C
7504,0.36571428571428577,0.018867924528301886,0.04189435336976321,0.10246360582306831,0,0.43,0.21,0.22,0.03,0.12,0.12,7,0,2.0,23.0,32.0,1,4,1,2.0,A,0A
4946,0.06857142857142862,0.05660377358490566,0.029143897996357013,0.10246360582306831,0,0.41,0.06,0.36,0.06,0.11,0.05,8,0,4.0,16.0,65.0,1,5,2,2.6666666666666665,A,0A
6624,0.43571428571428583,0.2830188679245283,0.0947176684881603,0.14557670772676373,3,0.43,0.01,0.4,0.05,0.1,0.46,12,1,16.0,52.0,602.0,3,3,3,3.0,B,3B
9012,0.58,0.05660377358490566,0.07832422586520947,0.09070548712206047,1,0.74,0.0,0.24,0.0,0.01,0.1,10,0,4.0,43.0,52.0,1,3,1,1.6666666666666667,A,1A
1582,0.8528571428571429,0.07547169811320754,0.04371584699453552,0.09686450167973125,1,0.05,0.26,0.21,0.16,0.32,0.72,18,1,5.0,24.0,70.0,2,4,2,2.6666666666666665,B,1B
6655,0.16714285714285715,0.05660377358490566,0.12932604735883424,0.11198208286674133,0,0.92,0.01,0.06,0.01,0.0,0.07,4,2,4.0,71.0,91.0,1,2,2,1.6666666666666667,C,0C
3465,0.8057142857142857,0.4150943396226415,0.11657559198542805,0.25755879059350506,2,0.42,0.13,0.27,0.08,0.1,0.02,7,0,23.0,64.0,1011.0,4,2,4,3.3333333333333335,A,2A
8265,0.14428571428571435,0.3962264150943396,0.0692167577413479,0.25027995520716684,3,0.18,0.22,0.34,0.25,0.01,0.2,16,1,22.0,38.0,949.0,4,4,4,4.0,B,3B
7137,0.43571428571428583,0.4528301886792453,0.16939890710382513,0.2877939529675252,3,0.46,0.3,0.17,0.04,0.03,0.06,7,0,25.0,93.0,1145.0,4,1,4,3.0,A,3A
8436,0.5585714285714286,0.6226415094339622,0.09107468123861566,0.6366181410974244,2,0.68,0.04,0.22,0.01,0.05,0.03,1,2,34.0,50.0,1726.0,5,3,5,4.333333333333333,C,2C
6362,0.2957142857142857,0.16981132075471697,0.03460837887067395,0.1522956326987682,0,0.6,0.07,0.23,0.1,0.01,0.32,17,1,10.0,19.0,303.0,3,5,3,3.6666666666666665,B,0B
2188,0.5942857142857142,0.6037735849056604,0.025500910746812384,0.5139977603583427,2,0.47,0.02,0.48,0.02,0.01,0.46,12,1,33.0,14.0,1666.0,5,5,5,5.0,B,2B
3821,0.6900000000000001,0.05660377358490566,0.08378870673952642,0.1007838745800672,1,0.64,0.05,0.17,0.08,0.06,0.39,17,1,4.0,46.0,75.0,1,3,2,2.0,B,1B
3620,0.7757142857142857,0.22641509433962265,0.15300546448087432,0.1517357222844345,1,0.93,0.0,0.04,0.01,0.01,0.05,4,2,13.0,84.0,436.0,3,1,3,2.3333333333333335,C,1C
4604,0.9814285714285714,0.6226415094339622,0.16029143897996356,0.38745800671892494,2,0.42,0.07,0.38,0.1,0.02,0.05,8,0,34.0,88.0,1724.0,5,1,5,3.6666666666666665,A,2A
7894,0.3542857142857142,0.07547169811320754,0.07103825136612021,0.083986562150056,0,0.89,0.0,0.1,0.0,0.0,0.01,4,2,5.0,39.0,118.0,2,4,2,2.6666666666666665,C,0C
9092,0.6428571428571429,0.32075471698113206,0.15300546448087432,0.1707726763717805,1,0.47,0.07,0.38,0.06,0.02,0.01,13,1,18.0,84.0,720.0,4,1,4,3.0,B,1B
6169,0.7300000000000001,0.2830188679245283,0.14389799635701275,0.17917133258678614,1,0.26,0.06,0.44,0.08,0.16,0.23,9,0,16.0,79.0,605.0,3,2,3,2.6666666666666665,A,1A
1305,0.5100000000000001,0.4150943396226415,0.10746812386156648,0.29003359462486,3,0.8,0.02,0.16,0.0,0.02,0.01,10,0,23.0,59.0,1019.0,4,3,4,3.6666666666666665,A,3A
6166,0.06428571428571428,0.05660377358490566,0.11657559198542805,0.10302351623740202,0,0.74,0.0,0.24,0.01,0.01,0.06,10,0,4.0,64.0,93.0,1,2,2,1.6666666666666667,A,0A
5132,0.8014285714285715,0.2641509433962264,0.060109289617486336,0.16517357222844345,1,0.7,0.02,0.21,0.02,0.04,0.31,3,2,15.0,33.0,537.0,3,4,3,3.3333333333333335,C,1C
4731,0.08999999999999997,0.4150943396226415,0.17486338797814208,0.4087346024636058,3,0.49,0.09,0.32,0.04,0.06,0.04,13,1,23.0,96.0,1018.0,4,1,4,3.0,B,3B
1314,0.30714285714285705,0.32075471698113206,0.0546448087431694,0.20940649496080627,3,0.63,0.03,0.23,0.06,0.04,0.05,1,2,18.0,30.0,718.0,4,4,4,4.0,C,3C
7092,0.9185714285714285,0.11320754716981132,0.0965391621129326,0.08678611422172453,1,0.67,0.02,0.26,0.02,0.02,0.23,17,1,7.0,53.0,187.0,2,3,2,2.3333333333333335,B,1B
7532,0.7257142857142856,0.4528301886792453,0.1493624772313297,0.2721164613661814,2,0.3,0.04,0.57,0.07,0.01,0.1,6,0,25.0,82.0,1149.0,4,1,4,3.0,A,2A
2094,0.9742857142857143,0.6981132075471698,0.13114754098360656,0.7043673012318029,2,0.38,0.27,0.15,0.19,0.01,0.04,7,0,38.0,72.0,1981.0,5,2,5,4.0,A,2A
8069,0.6228571428571429,0.11320754716981132,0.11293260473588343,0.12318029115341546,1,0.39,0.06,0.37,0.11,0.07,0.41,12,1,7.0,62.0,183.0,2,2,2,2.0,B,1B
2494,0.8414285714285715,0.18867924528301885,0.029143897996357013,0.09518477043673013,1,0.51,0.03,0.37,0.05,0.04,0.05,13,1,11.0,16.0,339.0,3,5,3,3.6666666666666665,B,1B
10373,0.6785714285714285,0.09433962264150944,0.03278688524590164,0.10582306830907055,1,0.23,0.09,0.32,0.17,0.2,0.35,11,0,6.0,18.0,152.0,2,5,2,3.0,A,1A
9905,0.5242857142857144,0.03773584905660378,0.01092896174863388,0.09686450167973125,1,0.29,0.05,0.41,0.08,0.18,0.08,0,2,3.0,6.0,33.0,1,5,1,2.3333333333333335,C,1C
10565,0.7014285714285714,0.05660377358490566,0.18214936247723132,0.08790593505039195,1,0.57,0.01,0.26,0.08,0.08,0.23,17,1,4.0,100.0,90.0,1,1,2,1.3333333333333333,B,1B
3521,0.5557142857142857,0.05660377358490566,0.08196721311475409,0.09630459126539753,1,0.13,0.02,0.38,0.17,0.3,0.15,11,0,4.0,45.0,61.0,1,3,2,2.0,A,1A
6620,0.1557142857142857,0.32075471698113206,0.10746812386156648,0.24244120940649497,3,0.8,0.01,0.16,0.02,0.01,0.01,10,0,18.0,59.0,720.0,4,3,4,3.6666666666666665,A,3A
5852,0.12142857142857144,0.018867924528301886,0.018214936247723135,0.10246360582306831,0,0.17,0.14,0.21,0.23,0.26,0.15,11,0,2.0,10.0,33.0,1,5,1,2.3333333333333335,A,0A
8612,0.6285714285714287,0.7924528301886792,0.030965391621129327,0.683090705487122,2,0.18,0.01,0.66,0.02,0.12,0.08,6,0,43.0,17.0,2291.0,5,5,5,5.0,A,2A
2098,0.6742857142857143,0.6226415094339622,0.07650273224043716,0.4456886898096305,2,0.47,0.09,0.32,0.07,0.05,0.06,13,1,34.0,42.0,1729.0,5,3,5,4.333333333333333,B,2B
2503,0.8485714285714286,0.2830188679245283,0.14025500910746813,0.1954087346024636,1,0.49,0.15,0.15,0.04,0.16,0.74,2,2,16.0,77.0,591.0,3,2,3,2.6666666666666665,C,1C
1814,0.22857142857142854,0.3962264150943396,0.15482695810564662,0.25867861142217247,3,0.82,0.0,0.15,0.01,0.01,0.26,3,2,22.0,85.0,961.0,4,1,4,3.0,C,3C
3696,0.24142857142857144,0.3773584905660377,0.11839708561020036,0.22676371780515117,3,0.55,0.07,0.29,0.07,0.02,0.04,13,1,21.0,65.0,884.0,4,2,4,3.3333333333333335,B,3B
10447,0.05142857142857149,0.3584905660377358,0.12386156648451731,0.31634938409854424,3,0.5,0.13,0.18,0.05,0.14,0.8,2,2,20.0,68.0,822.0,4,2,4,3.3333333333333335,C,3C
6153,0.9800000000000001,0.22641509433962265,0.15300546448087432,0.1786114221724524,1,0.25,0.09,0.1,0.19,0.37,0.47,11,0,13.0,84.0,438.0,3,1,3,2.3333333333333335,A,1A
3306,0.4700000000000001,0.4528301886792453,0.15664845173041894,0.27603583426651734,3,0.68,0.04,0.25,0.02,0.01,0.1,1,2,25.0,86.0,1151.0,4,1,4,3.0,C,3C
3636,0.008571428571428563,0.05660377358490566,0.052823315118397086,0.0929451287793953,0,0.76,0.0,0.13,0.09,0.02,0.04,10,0,4.0,29.0,55.0,1,4,1,2.0,A,0A
10238,0.20714285714285718,0.3584905660377358,0.17122040072859745,0.20996640537514,3,0.68,0.02,0.17,0.08,0.05,0.04,10,0,20.0,94.0,832.0,4,1,4,3.0,A,3A
10560,0.12142857142857144,0.4528301886792453,0.05100182149362477,0.2721164613661814,3,0.7,0.0,0.26,0.0,0.03,0.05,1,2,25.0,28.0,1144.0,4,4,4,4.0,C,3C
5719,0.35857142857142865,0.03773584905660378,0.11475409836065574,0.10022396416573348,0,0.51,0.04,0.4,0.03,0.02,0.07,13,1,3.0,63.0,46.0,1,2,1,1.3333333333333333,B,0B
7440,0.8614285714285715,0.0,0.04371584699453552,0.09742441209406495,1,0.46,0.02,0.46,0.05,0.02,0.13,8,0,1.0,24.0,19.0,1,4,1,2.0,A,1A
4188,0.6657142857142858,0.07547169811320754,0.15300546448087432,0.10246360582306831,1,0.06,0.4,0.46,0.01,0.07,0.57,15,1,5.0,84.0,76.0,2,1,2,1.6666666666666667,B,1B
6172,0.15714285714285714,0.20754716981132076,0.07103825136612021,0.1606942889137738,0,0.72,0.04,0.14,0.03,0.06,0.02,10,0,12.0,39.0,392.0,3,4,3,3.3333333333333335,A,0A
5866,0.8214285714285715,0.3962264150943396,0.11475409836065574,0.22620380739081747,2,0.83,0.0,0.15,0.01,0.01,0.04,4,2,22.0,63.0,951.0,4,2,4,3.3333333333333335,C,2C
3811,0.2928571428571428,0.4150943396226415,0.052823315118397086,0.28891377379619265,3,0.39,0.04,0.36,0.09,0.12,0.03,8,0,23.0,29.0,1022.0,4,4,4,4.0,A,3A
4668,0.6142857142857142,0.05660377358490566,0.052823315118397086,0.09686450167973125,1,0.04,0.12,0.23,0.3,0.31,0.8,18,1,4.0,29.0,53.0,1,4,1,2.0,B,1B
8886,0.5642857142857144,0.5094339622641509,0.13479052823315119,0.3706606942889138,2,0.56,0.08,0.22,0.1,0.04,0.23,17,1,28.0,74.0,1333.0,5,2,5,4.0,B,2B
6160,0.06428571428571428,0.49056603773584906,0.060109289617486336,0.31690929451287797,3,0.2,0.15,0.3,0.18,0.17,0.52,5,2,27.0,33.0,1278.0,4,4,5,4.333333333333333,C,3C
9639,0.1428571428571429,0.018867924528301886,0.16393442622950818,0.10022396416573348,0,0.56,0.0,0.29,0.12,0.03,0.56,2,2,2.0,90.0,37.0,1,1,1,1.0,C,0C
